Format Version,1.23,Take Name,MS024MPT009,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-29 05.42.21.377 PM,Total Frames in Take,30551,Total Exported Frames,30551,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS
,ID,"D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
217,1.808333,-0.676170,-1.845489,-12.883511,-0.141684,0.242675,-0.003360
218,1.816667,-0.676358,-1.856887,-12.942674,-0.141707,0.242676,-0.003341
219,1.825000,-0.671066,-1.859711,-12.895385,-0.141624,0.242676,-0.003357
220,1.833333,-0.668811,-1.859524,-12.934319,-0.141703,0.242682,-0.003355
221,1.841667,-0.619677,-1.847201,-12.860964,-0.141628,0.242593,-0.003329
222,1.850000,-0.676109,-1.849331,-12.886390,-0.141684,0.242673,-0.003349
223,1.858333,-0.620165,-1.850690,-12.899022,-0.141680,0.242586,-0.003320
224,1.866667,-0.627291,-1.835698,-12.849810,-0.141670,0.242584,-0.003329
225,1.875000,-0.625768,-1.839597,-12.850482,-0.141674,0.242580,-0.003328
226,1.883333,-0.641747,-1.840313,-12.854282,-0.141665,0.242598,-0.003335
227,1.891667,-0.673110,-1.854992,-12.895319,-0.141616,0.242669,-0.003338
228,1.900000,-0.680592,-1.855690,-12.937646,-0.141704,0.242684,-0.003335
229,1.908333,-0.680270,-1.858329,-12.939208,-0.141725,0.242686,-0.003330
230,1.916667,-0.636909,-1.842927,-12.854896,-0.141661,0.242601,-0.003332
231,1.925000,-0.679607,-1.854966,-12.935519,-0.141713,0.242683,-0.003328
232,1.933333,-0.630747,-1.838729,-12.854370,-0.141666,0.242601,-0.003335
233,1.941667,-0.686954,-1.799296,-12.810732,-0.141700,0.242508,-0.003294
234,1.950000,-0.679314,-1.845277,-12.893771,-0.141669,0.242662,-0.003352
235,1.958333,-0.639159,-1.841429,-12.854125,-0.141674,0.242604,-0.003325
236,1.966667,-0.634749,-1.842692,-12.857359,-0.141665,0.242607,-0.003335
237,1.975000,-0.673373,-1.845539,-12.893406,-0.141700,0.242685,-0.003346
238,1.983333,-0.681188,-1.856637,-12.932284,-0.141709,0.242668,-0.003326
239,1.991667,-0.645347,-1.839554,-12.899883,-0.141721,0.242582,-0.003319
240,2.000000,-0.633478,-1.840695,-12.858567,-0.141672,0.242612,-0.003340
241,2.008333,-0.630875,-1.827444,-12.898581,-0.141632,0.242605,-0.003295
242,2.016667,-0.633180,-1.841073,-12.856622,-0.141668,0.242609,-0.003326
243,2.025000,-0.636415,-1.847576,-12.906382,-0.141699,0.242612,-0.003312
244,2.033333,-0.636165,-1.827294,-12.847908,-0.141656,0.242603,-0.003321
245,2.041667,-0.635071,-1.842094,-12.854407,-0.141666,0.242601,-0.003326
246,2.050000,-0.675668,-1.857665,-12.897750,-0.141618,0.242673,-0.003338
247,2.058333,-0.635988,-1.840138,-12.849252,-0.141666,0.242597,-0.003333
248,2.066667,-0.679203,-1.858140,-12.898246,-0.141626,0.242680,-0.003333
249,2.075000,-0.674401,-1.857589,-12.927629,-0.141703,0.242667,-0.003329
250,2.083333,-0.643932,-1.839825,-12.854045,-0.141671,0.242599,-0.003337
251,2.091667,-0.678917,-1.847172,-12.883398,-0.141666,0.242659,-0.003349
252,2.100000,-0.628500,-1.839606,-12.845685,-0.141668,0.242584,-0.003336
253,2.108333,-0.680963,-1.855473,-12.938770,-0.141707,0.242675,-0.003330
