timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
1199527175,4.64505,4.81309,25.4318,1.0
1199537929,4.64342,4.81151,25.4446,1.0
1199548628,4.63658,4.80447,25.4518,1.0
1199559472,4.62698,4.7945,25.4489,1.0
1199634720,4.5629,4.72821,25.4518,1.0
1199645459,4.56107,4.72619,25.4361,1.0
1199656198,4.55737,4.72242,25.4446,1.0
1199666897,4.55207,4.71695,25.4475,1.0
1199677596,4.54681,4.71134,25.4289,1.0
1199956643,4.65468,4.82323,25.4489,1.0
1199967335,4.6623,4.83113,25.4489,1.0
1199978142,4.66706,4.83606,25.4489,1.0
1199988871,4.6722,4.8414,25.4489,1.0
1199999559,4.67843,4.84787,25.4504,1.0
1200010279,4.68421,4.85388,25.4532,1.0
1200020971,4.68775,4.85769,25.4704,1.0
1200031665,4.68953,4.85936,25.4489,1.0
1200042360,4.68971,4.85939,25.4304,1.0
1200095976,4.63816,4.80596,25.4289,1.0
1200106748,4.61224,4.77928,25.4504,1.0
1200117562,4.58364,4.74957,25.4489,1.0
1200128265,4.55499,4.71973,25.4289,1.0
1200396360,4.0843,4.23231,25.4575,1.0
1200407126,4.07505,4.22281,25.4689,1.0
1200417817,4.0683,4.21583,25.4718,1.0
1200428558,4.06162,4.20891,25.4718,1.0
1200439264,4.05277,4.19972,25.4704,1.0
1200449999,4.04,4.18627,25.4446,1.0
1200460701,4.02674,4.17254,25.4461,1.0
1200471395,4.01858,4.16415,25.4547,1.0
1200482147,4.01756,4.16322,25.4732,1.0
1200546471,4.09999,4.24846,25.4518,1.0
1200557260,4.12111,4.27037,25.4475,1.0
1200567948,4.14081,4.29081,25.4518,1.0
1200578646,4.15796,4.30843,25.4304,1.0
1200589341,4.17323,4.3244,25.4504,1.0
1200846865,4.19818,4.35006,25.4375,1.0
1200857674,4.20877,4.36108,25.4432,1.0
1200868397,4.21481,4.36738,25.4489,1.0
1200879117,4.21456,4.36717,25.4475,1.0
1200889832,4.20874,4.36116,25.4489,1.0
1200900579,4.20389,4.35618,25.4561,1.0
1200911333,4.20354,4.35582,25.4561,1.0
1200922053,4.20358,4.35564,25.4304,1.0
1200932756,4.20077,4.35283,25.4446,1.0
1201007902,4.18984,4.34141,25.4261,1.0
1201018674,4.1834,4.33474,25.4261,1.0
1201029461,4.17331,4.32442,25.4461,1.0
1201040153,4.15914,4.3098,25.4504,1.0
1201319424,4.07783,4.22553,25.4532,1.0
1201330120,4.09478,4.24307,25.4504,1.0
1201340812,4.11415,4.26304,25.4375,1.0
1201351513,4.1402,4.2901,25.4461,1.0
1201362311,4.17179,4.32272,25.4318,1.0
1201373028,4.20209,4.35419,25.4418,1.0
1201383719,4.22681,4.37972,25.4289,1.0
1201394443,4.24661,4.40039,25.4518,1.0
1201405132,4.26368,4.4179,25.4261,1.0
1201458861,4.32362,4.48015,25.4461,1.0
1201469643,4.33188,4.4886,25.4304,1.0
1201480396,4.33983,4.49701,25.4532,1.0
1201491121,4.34953,4.50701,25.4475,1.0
1201759755,4.45624,4.61759,25.4432,1.0
1201770463,4.44242,4.603,25.4089,1.0
1201781210,4.42907,4.58947,25.4532,1.0
1201791920,4.4144,4.57409,25.4289,1.0
1201802647,4.39651,4.55569,25.4475,1.0
1201813335,4.37446,4.53287,25.4504,1.0
1201824055,4.34816,4.50551,25.4375,1.0
1201834749,4.32114,4.47762,25.4518,1.0
1201845445,4.30038,4.45614,25.4532,1.0
1201909898,4.25997,4.4143,25.4547,1.0
1201920677,4.25285,4.40687,25.4475,1.0
1201931395,4.24614,4.39979,25.4289,1.0
1201942085,4.23742,4.3907,25.4318,1.0
1202210662,4.5535,4.71834,25.4475,1.0
1202221440,4.54645,4.71125,25.4718,1.0
1202232163,4.54211,4.70676,25.4732,1.0
1202242863,4.53835,4.7025,25.4261,1.0
1202253610,4.53159,4.69567,25.4489,1.0
1202264304,4.52295,4.68674,25.4518,1.0
1202274995,4.51696,4.68051,25.4489,1.0
1202285770,4.51522,4.67856,25.4246,1.0
1202296551,4.51684,4.68043,25.4489,1.0
1202414425,4.54782,4.7123,25.4261,1.0
1202425125,4.53803,4.70218,25.4289,1.0
1202435816,4.52853,4.69231,25.4261,1.0
1202446543,4.51904,4.6828,25.4561,1.0
1202725440,4.36175,4.51969,25.4475,1.0
1202736139,4.37071,4.52897,25.4461,1.0
1202746832,4.38196,4.54064,25.4475,1.0
1202757530,4.3944,4.55351,25.4461,1.0
1202768321,4.40544,4.56498,25.4461,1.0
1202779053,4.41138,4.57122,25.4561,1.0
1202789773,4.40992,4.5697,25.4547,1.0
1202800472,4.4031,4.56277,25.4747,1.0
1202811272,4.39444,4.55344,25.4261,1.0
1202821983,4.38522,4.54392,25.4304,1.0
1202864759,4.36318,4.52116,25.4489,1.0
1202875486,4.3635,4.52149,25.4489,1.0
1202886276,4.36566,4.52375,25.4518,1.0
1202896996,4.37196,4.53028,25.4518,1.0
1202907726,4.38125,4.53992,25.4547,1.0
1203175789,4.1691,4.32013,25.4547,1.0
1203186522,4.16282,4.31359,25.4489,1.0
1203197328,4.16103,4.3117,25.4432,1.0
1203208047,4.16814,4.31912,25.4518,1.0
1203218774,4.18404,4.33554,25.4432,1.0
1203229513,4.20305,4.35511,25.4261,1.0
1203240269,4.21928,4.37205,25.4432,1.0
1203250971,4.23022,4.38351,25.4561,1.0
1203261718,4.23766,4.3914,25.4804,1.0
1203326241,4.25925,4.41343,25.4318,1.0
1203336998,4.25903,4.41322,25.4332,1.0
1203347707,4.25786,4.41204,25.4461,1.0
1203358457,4.25711,4.41124,25.4432,1.0
1203369217,4.25873,4.413,25.4547,1.0
1203626698,4.387,4.54593,25.4489,1.0
1203637402,4.401,4.56045,25.4504,1.0
1203648168,4.41211,4.57198,25.4518,1.0
1203659015,4.42064,4.5808,25.4504,1.0
1203669711,4.42597,4.58632,25.4489,1.0
1203680449,4.42683,4.58725,25.4532,1.0
1203691141,4.42328,4.58335,25.4246,1.0
1203701931,4.41937,4.57957,25.4589,1.0
1203712643,4.41926,4.57954,25.4704,1.0
1203798299,4.40754,4.56709,25.4361,1.0
1203809108,4.4013,4.56075,25.4518,1.0
1203819861,4.39609,4.55521,25.4332,1.0
1203830636,4.3889,4.54803,25.4675,1.0
1205044177,4.37117,4.52966,25.4489,1.0
1205055000,4.36009,4.51802,25.4289,1.0
1205065718,4.35435,4.51221,25.4461,1.0
1205076410,4.35384,4.51174,25.4518,1.0
1205087129,4.3534,4.51114,25.4318,1.0
1205097882,4.34798,4.50567,25.4518,1.0
1205108626,4.33937,4.49679,25.4575,1.0
1205119364,4.33321,4.49036,25.4518,1.0
1205130144,4.33087,4.48797,25.4561,1.0
1205140905,4.32964,4.48635,25.4132,1.0
1205194612,4.28637,4.44189,25.4589,1.0
1205205331,4.27685,4.43181,25.4304,1.0
1205216025,4.26756,4.42228,25.4432,1.0
1205226815,4.2623,4.41704,25.4732,1.0
1205237506,4.26365,4.41839,25.4704,1.0
1205505514,4.48565,4.64866,25.4818,1.0
1205516250,4.50029,4.6637,25.4647,1.0
1205526939,4.51335,4.67713,25.4518,1.0
1205537643,4.52397,4.68806,25.4418,1.0
1205548414,4.53543,4.69986,25.4318,1.0
1205559160,4.54838,4.71309,25.4204,1.0
1205569851,4.55997,4.72557,25.479,1.0
1205580569,4.56626,4.73182,25.4461,1.0
1205591325,4.56764,4.73325,25.4461,1.0
1205655604,4.57093,4.73667,25.4446,1.0
1205666357,4.5677,4.73326,25.4404,1.0
1205677075,4.56648,4.73201,25.4418,1.0
1205687774,4.56985,4.73572,25.4704,1.0
1205945557,4.41938,4.57961,25.4446,1.0
1205956294,4.40408,4.56373,25.4418,1.0
1205967001,4.38377,4.54281,25.4575,1.0
1205977831,4.36381,4.52192,25.4304,1.0
1205988578,4.34833,4.50587,25.4289,1.0
1205999291,4.33608,4.49338,25.4532,1.0
1206010059,4.32205,4.47883,25.4518,1.0
1206020753,4.30271,4.45906,25.4875,1.0
1206031505,4.27873,4.43405,25.4661,1.0
1206042198,4.25349,4.40778,25.4518,1.0
1206095982,4.17048,4.32181,25.4504,1.0
1206106685,4.157,4.30772,25.4346,1.0
1206117380,4.14749,4.29798,25.4547,1.0
1206128152,4.14174,4.29189,25.4361,1.0
1206138853,4.13564,4.28555,25.4318,1.0
1206418012,4.22988,4.38333,25.4532,1.0
1206428772,4.22449,4.37782,25.4561,1.0
1206439498,4.22266,4.37587,25.4489,1.0
1206450203,4.22716,4.38055,25.4518,1.0
1206461012,4.23727,4.39103,25.4518,1.0
1206471704,4.24599,4.40012,25.4589,1.0
1206482428,4.24981,4.40417,25.4704,1.0
1206493160,4.25217,4.40658,25.4661,1.0
1206503937,4.25375,4.40809,25.4489,1.0
1206568192,4.2708,4.42574,25.4475,1.0
1206578916,4.28018,4.4355,25.4532,1.0
1206589691,4.2963,4.45227,25.4561,1.0
1206600386,4.31221,4.46869,25.4475,1.0
1206611106,4.32115,4.47819,25.4775,1.0
1206890122,4.43703,4.59805,25.4446,1.0
1206900836,4.43475,4.5957,25.4461,1.0
1206911547,4.43222,4.59302,25.4404,1.0
1206922277,4.43132,4.59191,25.4232,1.0
1206932983,4.43243,4.59326,25.4489,1.0
1206943675,4.43666,4.59761,25.4446,1.0
1206954380,4.44283,4.60418,25.4675,1.0
1206965068,4.44702,4.6087,25.4818,1.0
1206975757,4.44737,4.60879,25.4461,1.0
1207029366,4.41823,4.57863,25.4532,1.0
1207040098,4.42404,4.58462,25.4489,1.0
1207050826,4.43192,4.59292,25.4661,1.0
1207061580,4.4371,4.59814,25.4475,1.0
1207072301,4.43789,4.59893,25.4461,1.0
1207329927,4.42526,4.58577,25.4389,1.0
1207340654,4.41789,4.57827,25.4575,1.0
1207351389,4.413,4.57327,25.4547,1.0
1207362163,4.41189,4.57198,25.4375,1.0
1207372904,4.41089,4.57085,25.4246,1.0
1207383615,4.40737,4.56742,25.4532,1.0
1207394343,4.40471,4.56464,25.4489,1.0
1207405107,4.40494,4.56494,25.4575,1.0
1207415892,4.40423,4.56428,25.4675,1.0
1207426665,4.40034,4.56037,25.4832,1.0
1207469556,4.37505,4.53399,25.4532,1.0
1207480284,4.36334,4.52194,25.4647,1.0
1207490997,4.34878,4.50669,25.4432,1.0
1207501782,4.33603,4.49349,25.4475,1.0
1207512488,4.32956,4.48678,25.4475,1.0
1207791842,4.43675,4.59787,25.4547,1.0
1207802570,4.45325,4.61487,25.4418,1.0
1207813264,4.46464,4.62679,25.4561,1.0
1207823952,4.47061,4.63284,25.4389,1.0
1207834644,4.47762,4.64021,25.4432,1.0
1207845334,4.48894,4.6518,25.4261,1.0
1207856056,4.50597,4.66962,25.4489,1.0
1207866836,4.52919,4.69378,25.4604,1.0
1207877627,4.55277,4.71821,25.4632,1.0
1207952648,4.63507,4.80332,25.4404,1.0
1207963342,4.64257,4.8112,25.4532,1.0
1207974034,4.65111,4.82004,25.4518,1.0
1207984752,4.65965,4.82875,25.4346,1.0
1207995534,4.66746,4.83721,25.4732,1.0
1208252764,4.66707,4.83649,25.4261,1.0
1208263555,4.67649,4.84652,25.4604,1.0
1208274268,4.69099,4.86137,25.4375,1.0
1208284991,4.70581,4.87684,25.4518,1.0
1208295680,4.71596,4.88734,25.4489,1.0
1208306491,4.72005,4.89166,25.4618,1.0
1208317292,4.71834,4.88953,25.4189,1.0
1208328017,4.71282,4.88402,25.4446,1.0
1208338737,4.70591,4.87705,25.4675,1.0
1208349427,4.69845,4.86939,25.4775,1.0
1208403049,4.64172,4.81027,25.4375,1.0
1208413955,4.62995,4.79812,25.4461,1.0
1208424678,4.61716,4.78492,25.4518,1.0
1208435401,4.60966,4.77702,25.4375,1.0
1208446198,4.61034,4.77773,25.4375,1.0
1208714753,4.65003,4.81883,25.4346,1.0
1208725483,4.63739,4.80569,25.4304,1.0
1208736270,4.62128,4.78979,25.5266,1.0
1208747000,4.60749,4.77559,25.5395,1.0
1208757736,4.59951,4.76742,25.5509,1.0
1208768451,4.59293,4.76059,25.5509,1.0
1208779209,4.58089,4.74806,25.5438,1.0
1208789922,4.56316,4.72977,25.5552,1.0
1208800657,4.54473,4.71088,25.5709,1.0
1208865088,4.46383,4.62593,25.4489,1.0
1208875854,4.44447,4.60572,25.4289,1.0
1208886566,4.43,4.59087,25.4489,1.0
1208897375,4.42353,4.58417,25.4489,1.0
1209155060,4.61069,4.77814,25.4404,1.0
1209165785,4.61995,4.78811,25.4861,1.0
1209176481,4.63092,4.79898,25.4275,1.0
1209187173,4.64023,4.8088,25.4489,1.0
1209197944,4.64469,4.8134,25.4461,1.0
1209208633,4.64353,4.81219,25.4446,1.0
1209219374,4.64028,4.80884,25.4475,1.0
1209230064,4.63701,4.80602,25.5181,1.0
1209240879,4.63183,4.80085,25.5466,1.0
1209316036,4.52978,4.69489,25.5195,1.0
1209326738,4.5065,4.67012,25.4375,1.0
1209337432,4.48084,4.64359,25.4432,1.0
1209348139,4.45686,4.6188,25.4504,1.0
1209358832,4.43715,4.59833,25.4446,1.0
1209627274,4.22247,4.37595,25.4632,1.0
1209638021,4.20694,4.35963,25.4332,1.0
1209648734,4.19114,4.34324,25.4304,1.0
1209659427,4.17701,4.32873,25.4461,1.0
1209670173,4.16649,4.31776,25.4361,1.0
1209680873,4.16084,4.31189,25.4332,1.0
1209691676,4.15911,4.31003,25.4232,1.0
1209702387,4.15758,4.3086,25.4461,1.0
1209713131,4.15207,4.30296,25.4547,1.0
1209766624,4.18942,4.34149,25.4304,1.0
1209777369,4.21536,4.36849,25.4475,1.0
1209788109,4.23587,4.38975,25.4475,1.0
1209798833,4.25178,4.40624,25.4475,1.0
1210067193,4.44023,4.60153,25.4504,1.0
1210077889,4.44678,4.60849,25.4718,1.0
1210088611,4.45126,4.61277,25.4218,1.0
1210099301,4.45247,4.61405,25.4246,1.0
1210109993,4.45213,4.61396,25.4589,1.0
1210120766,4.45368,4.61543,25.4404,1.0
1210131521,4.45938,4.6214,25.4489,1.0
1210142289,4.47156,4.63392,25.4332,1.0
1210152978,4.48963,4.65257,25.4232,1.0
1210217263,4.55833,4.72402,25.4647,1.0
1210227990,4.56654,4.73229,25.4346,1.0
1210238706,4.57129,4.73732,25.4475,1.0
1210249428,4.56823,4.73414,25.4446,1.0
1210528428,4.3804,4.53964,25.4618,1.0
1210539133,4.3803,4.5396,25.4718,1.0
1210550040,4.38808,4.54763,25.4661,1.0
1210560793,4.40178,4.5617,25.4504,1.0
1210571557,4.41479,4.57502,25.4246,1.0
1210582271,4.42241,4.5831,25.4489,1.0
1210593012,4.42595,4.58659,25.4261,1.0
1210603741,4.42783,4.58857,25.4289,1.0
1210614509,4.43002,4.59181,25.5566,1.0
1210700346,4.45385,4.61644,25.5524,1.0
1210711181,4.46507,4.62705,25.4204,1.0
1210721918,4.47364,4.63604,25.4346,1.0
1210732694,4.47831,4.64095,25.4446,1.0
1211001020,4.74717,4.91959,25.4475,1.0
1211011772,4.75386,4.92665,25.4618,1.0
1211022485,4.75951,4.93218,25.4232,1.0
1211033225,4.76281,4.9358,25.4475,1.0
1211043949,4.76605,4.93901,25.4304,1.0
1211054745,4.76996,4.94315,25.4418,1.0
1211065438,4.77331,4.94674,25.4547,1.0
1211076129,4.77708,4.95042,25.4289,1.0
1211086824,4.78305,4.95678,25.4489,1.0
1211151119,4.85349,5.02969,25.4404,1.0
1211161905,4.87375,5.05087,25.4575,1.0
1211172627,4.88642,5.06397,25.4547,1.0
1211183398,4.88829,5.06585,25.4475,1.0
1211194099,4.88279,5.06015,25.4475,1.0
1211440785,4.70536,4.87615,25.4304,1.0
1211451478,4.69033,4.86066,25.4404,1.0
1211462166,4.67735,4.84749,25.4747,1.0
1211472890,4.66716,4.8367,25.4461,1.0
1211483591,4.65696,4.82617,25.4489,1.0
1211494434,4.64611,4.81479,25.4318,1.0
1211505126,4.63673,4.80521,25.4489,1.0
1211515814,4.6269,4.79508,25.4561,1.0
1211526590,4.61493,4.78264,25.4518,1.0
1211537282,4.60176,4.76886,25.4489,1.0
1211601862,4.4806,4.64342,25.4518,1.0
1211612569,4.46324,4.62554,25.4661,1.0
1211623268,4.44431,4.60589,25.4632,1.0
1211633960,4.42377,4.58443,25.4404,1.0
1211891380,4.13835,4.28866,25.4461,1.0
1211902160,4.14555,4.29614,25.4489,1.0
1211912894,4.15605,4.30703,25.4561,1.0
1211923644,4.16859,4.31989,25.4375,1.0
1211934344,4.17918,4.33095,25.4489,1.0
1211945079,4.18372,4.33557,25.4389,1.0
1211955767,4.18405,4.33582,25.4261,1.0
1211966580,4.18534,4.33734,25.4489,1.0
1211977308,4.1906,4.34279,25.4489,1.0
1211988124,4.20061,4.35315,25.4461,1.0
1212052513,4.21479,4.36855,25.5381,1.0
1212063281,4.21113,4.3646,25.5166,1.0
1212073987,4.22031,4.37437,25.5495,1.0
1212084804,4.23882,4.39358,25.5538,1.0
1212363817,4.52933,4.69376,25.4346,1.0
1212374559,4.52402,4.68845,25.4604,1.0
1212385270,4.52117,4.68545,25.4547,1.0
1212396035,4.51802,4.68231,25.4704,1.0
1212406738,4.51224,4.67608,25.4404,1.0
1212417582,4.50264,4.66618,25.4461,1.0
1212428377,4.49129,4.65461,25.4704,1.0
1212439073,4.48229,4.64519,25.4589,1.0
1212449847,4.47919,4.6419,25.4489,1.0
1212503492,4.48689,4.64992,25.4547,1.0
1212514232,4.49529,4.65863,25.4547,1.0
1212524963,4.51043,4.67419,25.4375,1.0
1212535754,4.53019,4.69458,25.4275,1.0
1212546472,4.54686,4.71196,25.4404,1.0
1212803986,4.61252,4.78094,25.5524,1.0
1212814759,4.59446,4.7622,25.5495,1.0
1212825495,4.57564,4.74256,25.5338,1.0
1212836184,4.55058,4.71659,25.5381,1.0
1212846935,4.51881,4.68377,25.5524,1.0
1212857630,4.48758,4.65141,25.5538,1.0
1212868324,4.46216,4.62491,25.5352,1.0
1212879062,4.44223,4.60422,25.5309,1.0
1212889762,4.42429,4.58585,25.5595,1.0
1212900483,4.40832,4.56925,25.5538,1.0
1212954208,4.36781,4.52747,25.5809,1.0
1212964903,4.35795,4.51713,25.5652,1.0
1212975602,4.34997,4.50876,25.5524,1.0
1212986291,4.3468,4.50541,25.5438,1.0
1212996982,4.34822,4.50686,25.5438,1.0
1213275912,4.33539,4.49283,25.4489,1.0
1213286608,4.3262,4.48389,25.5266,1.0
1213297308,4.31851,4.4761,25.5509,1.0
1213308001,4.31389,4.47141,25.5695,1.0
1213318707,4.31126,4.46855,25.5509,1.0
1213329415,4.30976,4.46719,25.5767,1.0
1213340154,4.31104,4.46832,25.5509,1.0
1213350847,4.31131,4.46837,25.5195,1.0
1213361552,4.30982,4.46693,25.5338,1.0
1213436616,4.35253,4.5105,25.4532,1.0
1213447371,4.36446,4.52284,25.4504,1.0
1213458093,4.37737,4.53631,25.4632,1.0
1213468870,4.39156,4.55104,25.4661,1.0
1213769667,4.25081,4.40573,25.5738,1.0
1213780405,4.25654,4.41072,25.4461,1.0
1213791109,4.26405,4.41834,25.4232,1.0
1213801852,4.27142,4.42619,25.4518,1.0
1213812543,4.27743,4.43233,25.4404,1.0
1213823268,4.28415,4.43933,25.4532,1.0
1213834054,4.29542,4.45086,25.4332,1.0
1213844829,4.31165,4.46762,25.4261,1.0
1213855528,4.33075,4.48742,25.4261,1.0
1213866306,4.35096,4.50856,25.4475,1.0
1213920049,4.43122,4.59155,25.4318,1.0
1213930751,4.44755,4.60855,25.4432,1.0
1213941522,4.46605,4.62775,25.4461,1.0
1213952286,4.48484,4.64709,25.4289,1.0
1214209587,4.65716,4.82663,25.5481,1.0
1214220276,4.64647,4.81575,25.5724,1.0
1214230977,4.63907,4.80802,25.5652,1.0
1214241711,4.63285,4.80139,25.5366,1.0
1214252401,4.62492,4.79308,25.5252,1.0
1214263154,4.61495,4.78292,25.5466,1.0
1214273888,4.60528,4.77213,25.4504,1.0
1214284665,4.59687,4.76329,25.4361,1.0
1214295360,4.58939,4.7556,25.4504,1.0
1214359755,4.56268,4.72795,25.4518,1.0
1214370445,4.55109,4.71591,25.4489,1.0
1214381243,4.53845,4.70284,25.4518,1.0
1214392002,4.52835,4.69217,25.4261,1.0
1214402741,4.51956,4.68333,25.4589,1.0
1214681972,4.69367,4.86381,25.4747,1.0
1214692668,4.69927,4.86943,25.4518,1.0
1214703524,4.70331,4.8736,25.4489,1.0
1214714288,4.70545,4.87581,25.4489,1.0
1214725016,4.7062,4.87647,25.4289,1.0
1214735812,4.70682,4.87727,25.4475,1.0
1214746518,4.70879,4.87917,25.4304,1.0
1214757266,4.71128,4.8819,25.4489,1.0
1214768002,4.7094,4.87995,25.4489,1.0
1214896626,4.46543,4.62794,25.5466,1.0
1214907334,4.43483,4.59605,25.5238,1.0
1214918118,4.39997,4.56015,25.5538,1.0
1214928819,4.3678,4.52689,25.5638,1.0
1215197379,4.25213,4.40595,25.4289,1.0
1215208199,4.2467,4.40038,25.4375,1.0
1215218916,4.23685,4.39022,25.4432,1.0
1215229606,4.22615,4.37923,25.4561,1.0
1215240309,4.21937,4.37217,25.4518,1.0
1215251163,4.21873,4.37151,25.4518,1.0
1215261891,4.22369,4.37673,25.4604,1.0
1215272726,4.23246,4.38587,25.4675,1.0
1215283458,4.24424,4.39777,25.4261,1.0
1215347880,4.35926,4.51723,25.4547,1.0
1215358609,4.36682,4.52559,25.5238,1.0
1215369373,4.3715,4.53051,25.5466,1.0
1215380067,4.3747,4.53384,25.5481,1.0
1215390815,4.37658,4.53594,25.5666,1.0
1215648863,4.25968,4.41464,25.5495,1.0
1215659553,4.25429,4.40892,25.5309,1.0
1215670337,4.24764,4.40196,25.5223,1.0
1215681105,4.23812,4.3923,25.5509,1.0
1215691800,4.22573,4.37929,25.5295,1.0
1215702503,4.21349,4.36677,25.5538,1.0
1215713210,4.20264,4.35548,25.5466,1.0
1215723948,4.1925,4.34498,25.5481,1.0
1215734639,4.18494,4.33726,25.5638,1.0
1215788263,4.20599,4.35903,25.5481,1.0
1215799083,4.20183,4.35463,25.5438,1.0
1215809816,4.1955,4.34797,25.5295,1.0
1215820652,4.19156,4.34388,25.5281,1.0
1215831456,4.18905,4.34144,25.5495,1.0
1216110387,4.18053,4.33248,25.5281,1.0
1216121088,4.18418,4.33634,25.5338,1.0
1216131786,4.18769,4.34003,25.5395,1.0
1216142574,4.19088,4.34344,25.5552,1.0
1216153312,4.19267,4.34525,25.5481,1.0
1216164052,4.19249,4.34506,25.5524,1.0
1216174779,4.19005,4.34235,25.5266,1.0
1216185507,4.18467,4.33708,25.5681,1.0
1216271468,4.17389,4.32572,25.5481,1.0
1216282254,4.1617,4.31313,25.5495,1.0
1216292990,4.15184,4.30274,25.5266,1.0
1216303763,4.14507,4.29609,25.5767,1.0
1216314524,4.14122,4.29188,25.5466,1.0
1216561334,4.30132,4.45693,25.4289,1.0
1216572092,4.30211,4.45775,25.4289,1.0
1216582796,4.30194,4.45759,25.4318,1.0
1216593573,4.299,4.45471,25.4532,1.0
1216604299,4.29522,4.4508,25.4518,1.0
1216614995,4.29276,4.44828,25.4561,1.0
1216625723,4.28988,4.44524,25.4489,1.0
1216636422,4.28568,4.44091,25.4518,1.0
1216647248,4.28117,4.43621,25.4547,1.0
1216711742,4.29094,4.44628,25.4332,1.0
1216722445,4.28527,4.44044,25.4375,1.0
1216733223,4.27773,4.43273,25.4518,1.0
1216743955,4.27274,4.42809,25.5238,1.0
1216754656,4.27143,4.4269,25.5466,1.0
1217022991,4.48409,4.64726,25.5438,1.0
1217033683,4.48419,4.64709,25.5195,1.0
1217044469,4.48253,4.64545,25.5295,1.0
1217055199,4.47912,4.64187,25.5238,1.0
1217065906,4.47505,4.63772,25.5323,1.0
1217076597,4.47165,4.63434,25.5466,1.0
1217087300,4.46768,4.63009,25.5295,1.0
1217097989,4.46088,4.62319,25.5495,1.0
1217108704,4.45126,4.61326,25.5538,1.0
1217162361,4.41002,4.57026,25.5223,1.0
1217173128,4.40019,4.5601,25.5266,1.0
1217183872,4.38337,4.54264,25.5209,1.0
1217194582,4.36147,4.52017,25.5481,1.0
1217205276,4.339,4.49683,25.5409,1.0
1217462986,4.14397,4.29472,25.5438,1.0
1217473713,4.14752,4.29858,25.5681,1.0
1217484408,4.1536,4.30466,25.5381,1.0
1217495113,4.16011,4.31161,25.5666,1.0
1217505809,4.16581,4.31752,25.5666,1.0
1217516619,4.17098,4.32279,25.5495,1.0
1217527436,4.17738,4.32938,25.5438,1.0
1217538129,4.18508,4.33736,25.5424,1.0
1217548862,4.19003,4.34233,25.5209,1.0
1217624054,4.18208,4.33431,25.5524,1.0
1217634811,4.18692,4.33908,25.5195,1.0
1217645513,4.19381,4.34634,25.5352,1.0
1217656210,4.20437,4.35738,25.5481,1.0
1217935376,4.1581,4.30958,25.5681,1.0
1217946100,4.14512,4.29594,25.5424,1.0
1217956808,4.1305,4.28066,25.5252,1.0
1217967590,4.11617,4.26593,25.5424,1.0
1217978289,4.10589,4.25528,25.5424,1.0
1217989068,4.10142,4.25067,25.5452,1.0
1217999811,4.10124,4.25039,25.5323,1.0
1218010591,4.10214,4.2514,25.5438,1.0
1218075016,4.16082,4.31137,25.4289,1.0
1218085778,4.18099,4.33225,25.4246,1.0
1218096470,4.19986,4.35197,25.4518,1.0
1218107192,4.21418,4.36677,25.4461,1.0
1218375630,4.33632,4.49408,25.5438,1.0
1218386356,4.33462,4.49246,25.5624,1.0
1218397082,4.33433,4.49217,25.5638,1.0
1218407781,4.33668,4.49467,25.5724,1.0
1218418560,4.3432,4.50139,25.5652,1.0
1218429285,4.35335,4.5112,25.4704,1.0
1218440001,4.36585,4.52414,25.4689,1.0
1218450725,4.38085,4.53955,25.4518,1.0
1218461533,4.39696,4.55609,25.4318,1.0
1218472281,4.41002,4.56974,25.4461,1.0
1218525835,4.42199,4.58291,25.5452,1.0
1218536571,4.42656,4.58764,25.5438,1.0
1218547297,4.42578,4.58688,25.5495,1.0
1218558046,4.41691,4.57755,25.5323,1.0
1218568796,4.40395,4.56403,25.5195,1.0
1218847852,4.47291,4.6358,25.5638,1.0
1218858565,4.4776,4.64053,25.5466,1.0
1218869279,4.47949,4.64253,25.5509,1.0
1218880037,4.47677,4.63954,25.5295,1.0
1218890764,4.46909,4.63152,25.5223,1.0
1218901513,4.46054,4.62281,25.5409,1.0
1218912264,4.45546,4.61742,25.5266,1.0
1218922978,4.45385,4.61598,25.5552,1.0
1218933737,4.45361,4.61564,25.5438,1.0
1219019645,4.36015,4.51884,25.5481,1.0
1219030390,4.34868,4.50694,25.5452,1.0
1219041082,4.33557,4.49342,25.5538,1.0
1219051891,4.32275,4.48006,25.5452,1.0
1219062675,4.31318,4.47008,25.5381,1.0
1219309677,4.58723,4.75433,25.5695,1.0
1219320510,4.5903,4.75656,25.4504,1.0
1219331254,4.59441,4.761,25.4689,1.0
1219341944,4.59715,4.76372,25.4532,1.0
1219352668,4.59682,4.76333,25.4475,1.0
1219363367,4.59263,4.75905,25.4547,1.0
1219374134,4.58459,4.75048,25.4246,1.0
1219384951,4.57283,4.73856,25.4604,1.0
1219395653,4.55822,4.72331,25.4461,1.0
1219406394,4.54111,4.70553,25.4389,1.0
1219460056,4.48894,4.65248,25.5666,1.0
1219470754,4.48022,4.64348,25.5709,1.0
1219481446,4.46794,4.63063,25.5552,1.0
1219492139,4.44993,4.61179,25.5281,1.0
1219502832,4.42553,4.5865,25.5281,1.0
1219760193,4.2924,4.44877,25.5724,1.0
1219770935,4.29649,4.45287,25.5524,1.0
1219781627,4.29862,4.45486,25.5238,1.0
1219792381,4.29787,4.45423,25.5424,1.0
1219803070,4.29551,4.45178,25.5424,1.0
1219813830,4.29171,4.44771,25.5238,1.0
1219824654,4.28724,4.44328,25.5509,1.0
1219835368,4.28237,4.43803,25.5238,1.0
