Format Version,1.0,
Take Name,MS010MPT004,
Capture Frame Rate,120.00,
Export Frame Rate,120.00,
Capture Start Time,25 Mar 2022 12:58:56 +0100,
Total Frames In Take,7892,
Total Exported Frames,7892,
Coordinate Space,Local,
Device Name,NIDAQ USB-6210 31683603,
Device Type,1,
Device Channel Count,6,
Mocap Rate,120.00,
Mocap Rate Multiple,1.00

MocapFrame, MocapTime, DeviceFrame,Dev2/ai0,Dev2/ai1,Dev2/ai2,Dev2/ai3,Dev2/ai4,Dev2/ai5
198,1.650000,198,-0.744289,0.076342,-0.009503,-0.125937,0.189159,-0.223624
199,1.658333,199,-0.744289,0.076342,-0.009832,-0.126595,0.189159,-0.223295
200,1.666667,200,-0.743960,0.077658,-0.009832,-0.126924,0.188830,-0.223624
201,1.675000,201,-0.744289,0.075356,-0.009832,-0.126266,0.188501,-0.223953
202,1.683333,202,-0.744289,0.077329,-0.009503,-0.126924,0.188830,-0.223953
203,1.691667,203,-0.745605,0.076014,-0.009503,-0.126266,0.189159,-0.223624
204,1.700000,204,-0.745276,0.077000,-0.009503,-0.126924,0.189159,-0.223624
205,1.708333,205,-0.743960,0.076342,-0.009503,-0.125609,0.189159,-0.223953
206,1.716667,206,-0.743960,0.077329,-0.009503,-0.126924,0.189159,-0.223295
207,1.725000,207,-0.743960,0.077329,-0.009503,-0.126595,0.188830,-0.223953
208,1.733333,208,-0.744947,0.077000,-0.009832,-0.126595,0.188830,-0.223624
209,1.741667,209,-0.744947,0.077987,-0.009503,-0.125937,0.189817,-0.223295
210,1.750000,210,-0.745276,0.076671,-0.009503,-0.126595,0.188830,-0.224282
211,1.758333,211,-0.744289,0.077987,-0.009832,-0.127253,0.188830,-0.223624
212,1.766667,212,-0.743631,0.077658,-0.010490,-0.125937,0.188501,-0.223624
213,1.775000,213,-0.743960,0.077329,-0.009832,-0.126595,0.188830,-0.223624
214,1.783333,214,-0.744289,0.077987,-0.009503,-0.126595,0.189159,-0.223295
215,1.791667,215,-0.745276,0.075685,-0.009503,-0.126924,0.188830,-0.223624
216,1.800000,216,-0.744618,0.077000,-0.010161,-0.126266,0.188830,-0.223953
217,1.808333,217,-0.743960,0.075356,-0.009832,-0.125937,0.188830,-0.223953
218,1.816667,218,-0.744289,0.078974,-0.009832,-0.126595,0.189159,-0.223953
219,1.825000,219,-0.745276,0.077987,-0.009832,-0.127253,0.189488,-0.223295
220,1.833333,220,-0.745276,0.077000,-0.009503,-0.126595,0.189488,-0.223624
221,1.841667,221,-0.743631,0.077329,-0.009832,-0.125937,0.189159,-0.223624
222,1.850000,222,-0.744289,0.076342,-0.009832,-0.126266,0.188830,-0.223624
223,1.858333,223,-0.745276,0.077658,-0.009503,-0.126595,0.189159,-0.224282
224,1.866667,224,-0.744289,0.077987,-0.009832,-0.126595,0.189159,-0.222966
225,1.875000,225,-0.743960,0.076014,-0.010490,-0.126595,0.188830,-0.223624
226,1.883333,226,-0.743302,0.078316,-0.010490,-0.126595,0.188501,-0.223953
227,1.891667,227,-0.743960,0.076342,-0.009832,-0.126595,0.188172,-0.223953
228,1.900000,228,-0.744618,0.077658,-0.009174,-0.126266,0.188830,-0.223624
229,1.908333,229,-0.745276,0.076342,-0.009503,-0.126924,0.189159,-0.223953
230,1.916667,230,-0.744618,0.077987,-0.009503,-0.125937,0.189159,-0.223624
231,1.925000,231,-0.743631,0.076671,-0.009832,-0.125937,0.189488,-0.223295
232,1.933333,232,-0.744289,0.076671,-0.009503,-0.126266,0.189159,-0.223624
233,1.941667,233,-0.744947,0.077987,-0.009503,-0.126266,0.189159,-0.223624
234,1.950000,234,-0.745605,0.076342,-0.009503,-0.126595,0.189488,-0.223624
235,1.958333,235,-0.744618,0.074369,-0.009832,-0.126266,0.189159,-0.223953
236,1.966667,236,-0.742973,0.076342,-0.009503,-0.126266,0.188172,-0.223624
237,1.975000,237,-0.742973,0.076342,-0.009832,-0.126595,0.188830,-0.223624
238,1.983333,238,-0.743960,0.078974,-0.009832,-0.126595,0.189159,-0.222966
239,1.991667,239,-0.744947,0.076342,-0.009174,-0.126266,0.189488,-0.222637
240,2.000000,240,-0.745276,0.077658,-0.009832,-0.126595,0.188830,-0.223953
241,2.008333,241,-0.744618,0.077987,-0.009503,-0.125937,0.189488,-0.223624
242,2.016667,242,-0.743302,0.077000,-0.009503,-0.125937,0.188830,-0.223295
243,2.025000,243,-0.744289,0.077658,-0.009503,-0.125937,0.188830,-0.223295
244,2.033333,244,-0.744618,0.077329,-0.009832,-0.126595,0.189159,-0.224282
245,2.041667,245,-0.745276,0.077658,-0.009174,-0.126924,0.188501,-0.223953
246,2.050000,246,-0.744618,0.077329,-0.009832,-0.126266,0.189159,-0.223624
247,2.058333,247,-0.744289,0.077658,-0.010161,-0.126595,0.189159,-0.223953
248,2.066667,248,-0.744289,0.077329,-0.009503,-0.126595,0.188830,-0.223624
249,2.075000,249,-0.744289,0.077658,-0.009503,-0.126266,0.189488,-0.223624
250,2.083333,250,-0.744618,0.077658,-0.009503,-0.126595,0.189488,-0.223624
251,2.091667,251,-0.743960,0.077000,-0.010161,-0.126266,0.188830,-0.223624
252,2.100000,252,-0.744289,0.077329,-0.010161,-0.126266,0.189159,-0.224282
253,2.108333,253,-0.744618,0.077329,-0.009832,-0.125937,0.189159,-0.223953
254,2.116667,254,-0.745276,0.076671,-0.009174,-0.126924,0.189488,-0.222966
255,2.125000,255,-0.744947,0.077329,-0.010161,-0.126595,0.188830,-0.223953
256,2.133333,256,-0.744289,0.077329,-0.009832,-0.126924,0.188830,-0.223953
257,2.141667,257,-0.742973,0.077987,-0.009832,-0.126595,0.188501,-0.224282
258,2.150000,258,-0.744289,0.077000,-0.009503,-0.126266,0.189488,-0.223953
259,2.158333,259,-0.745934,0.077329,-0.009174,-0.126924,0.189488,-0.223624
260,2.166667,260,-0.745605,0.076671,-0.009174,-0.126595,0.189488,-0.223953
261,2.175000,261,-0.744289,0.077658,-0.009832,-0.126595,0.188830,-0.223624
262,2.183333,262,-0.743302,0.076671,-0.010161,-0.125937,0.188501,-0.223624
263,2.191667,263,-0.743631,0.076014,-0.009832,-0.126924,0.188830,-0.223624
264,2.200000,264,-0.744289,0.076671,-0.009503,-0.126266,0.189159,-0.223295
265,2.208333,265,-0.744618,0.077000,-0.009503,-0.125937,0.189159,-0.223624
266,2.216667,266,-0.744618,0.077329,-0.009832,-0.126266,0.188830,-0.223953
