Format Version,1.23,Take Name,MS010MPT005,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-03-25 01.00.26.982 PM,Total Frames in Take,9772,Total Exported Frames,9772,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Concorde_S,Concorde_S,Concorde_S,Concorde_S,Concorde_S,Concorde_S
,ID,"FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
227,1.891667,0.039382,0.010664,-0.031359,-0.019529,0.095041,0.001343
228,1.900000,0.043580,0.007593,-0.031409,-0.019526,0.095038,0.001334
229,1.908333,0.045490,0.015958,-0.029891,-0.019519,0.095038,0.001329
230,1.916667,0.042146,0.014416,-0.033301,-0.019522,0.095036,0.001331
231,1.925000,0.045922,0.012970,-0.027072,-0.019522,0.095039,0.001334
232,1.933333,0.045786,0.015984,-0.035324,-0.019518,0.095030,0.001328
233,1.941667,0.039582,0.006287,-0.033504,-0.019519,0.095037,0.001321
234,1.950000,0.039000,0.008012,-0.026877,-0.019516,0.095030,0.001321
235,1.958333,0.046724,0.014083,-0.028406,-0.019532,0.095032,0.001336
236,1.966667,0.037954,0.010333,-0.026271,-0.019528,0.095036,0.001321
237,1.975000,0.048943,0.013963,-0.034391,-0.019523,0.095031,0.001325
238,1.983333,0.039881,0.015889,-0.032350,-0.019528,0.095028,0.001330
239,1.991667,0.041668,0.010239,-0.031746,-0.019526,0.095028,0.001324
240,2.000000,0.040023,0.015136,-0.023003,-0.019525,0.095040,0.001317
241,2.008333,0.041760,0.009166,-0.033692,-0.019521,0.095035,0.001324
242,2.016667,0.036472,0.012398,-0.031811,-0.019513,0.095038,0.001326
243,2.025000,0.043776,0.008472,-0.025968,-0.019514,0.095041,0.001336
244,2.033333,0.042143,0.006104,-0.024831,-0.019515,0.095050,0.001338
245,2.041667,0.041965,0.009996,-0.024861,-0.019524,0.095048,0.001339
246,2.050000,0.042715,0.017079,-0.025188,-0.019509,0.095045,0.001327
247,2.058333,0.040999,0.014974,-0.027608,-0.019508,0.095045,0.001328
248,2.066667,0.039851,0.013681,-0.033399,-0.019515,0.095048,0.001334
249,2.075000,0.040415,0.009638,-0.027442,-0.019498,0.095043,0.001333
250,2.083333,0.042919,0.008347,-0.031358,-0.019503,0.095048,0.001336
251,2.091667,0.050295,-0.020016,-0.102722,-0.019587,0.095137,0.001272
252,2.100000,0.046891,0.014466,-0.029101,-0.019491,0.095053,0.001327
253,2.108333,0.041528,0.009997,-0.029534,-0.019495,0.095043,0.001329
254,2.116667,0.047655,0.013761,-0.030619,-0.019501,0.095042,0.001332
255,2.125000,0.043853,0.009868,-0.028517,-0.019506,0.095046,0.001334
256,2.133333,0.045188,0.007936,-0.027795,-0.019501,0.095054,0.001340
257,2.141667,0.038056,0.012910,-0.031135,-0.019496,0.095046,0.001337
258,2.150000,0.040837,0.010269,-0.026413,-0.019504,0.095043,0.001330
259,2.158333,0.042446,0.008427,-0.028899,-0.019502,0.095044,0.001328
260,2.166667,0.037350,0.010595,-0.027139,-0.019505,0.095041,0.001319
261,2.175000,0.046860,0.011347,-0.032652,-0.019514,0.095035,0.001326
262,2.183333,0.043977,0.013986,-0.031072,-0.019500,0.095039,0.001322
263,2.191667,0.040221,0.012570,-0.033985,-0.019512,0.095040,0.001333
264,2.200000,0.046446,0.015320,-0.037953,-0.019509,0.095037,0.001317
265,2.208333,0.038005,0.012634,-0.033049,-0.019510,0.095032,0.001323
266,2.216667,0.043248,0.021385,-0.032433,-0.019506,0.095038,0.001329
267,2.225000,0.042142,0.014687,-0.036317,-0.019510,0.095030,0.001319
268,2.233333,0.046970,-0.014352,-0.102695,-0.019600,0.095132,0.001260
269,2.241667,0.045147,0.011255,-0.030084,-0.019531,0.095033,0.001330
270,2.250000,0.041215,0.010614,-0.035935,-0.019512,0.095018,0.001329
271,2.258333,0.044098,0.007995,-0.030332,-0.019511,0.095035,0.001325
272,2.266667,0.039077,0.014984,-0.029388,-0.019518,0.095027,0.001324
273,2.275000,0.039102,0.008545,-0.032604,-0.019510,0.095026,0.001333
274,2.283333,0.046632,0.011862,-0.032084,-0.019516,0.095031,0.001312
275,2.291667,0.046731,0.012802,-0.034589,-0.019519,0.095033,0.001320
276,2.300000,0.044794,0.017844,-0.029175,-0.019520,0.095035,0.001317
277,2.308333,0.043657,0.012714,-0.029895,-0.019530,0.095018,0.001338
278,2.316667,0.035669,0.008239,-0.031018,-0.019516,0.095024,0.001324
279,2.325000,0.043683,0.016617,-0.029607,-0.019512,0.095036,0.001316
280,2.333333,0.047674,0.013463,-0.037003,-0.019519,0.095021,0.001321
281,2.341667,0.041581,0.011173,-0.032995,-0.019512,0.095026,0.001329
282,2.350000,0.040286,0.013627,-0.037350,-0.019508,0.095030,0.001325
283,2.358333,0.038623,0.010554,-0.031832,-0.019500,0.095026,0.001339
284,2.366667,0.040931,0.012666,-0.035949,-0.019508,0.095028,0.001335
285,2.375000,0.046611,-0.020496,-0.105322,-0.019587,0.095121,0.001280
286,2.383333,0.044376,-0.004563,-0.069704,-0.019550,0.095082,0.001298
287,2.391667,0.055943,-0.018745,-0.106482,-0.019594,0.095126,0.001271
288,2.400000,0.054073,-0.019503,-0.108284,-0.019589,0.095122,0.001278
289,2.408333,0.044230,-0.027235,-0.109444,-0.019579,0.095123,0.001279
290,2.416667,0.041952,0.010443,-0.033082,-0.019503,0.095030,0.001338
291,2.425000,0.049105,-0.023720,-0.112288,-0.019591,0.095135,0.001289
292,2.433333,0.042410,0.009371,-0.034669,-0.019506,0.095039,0.001338
293,2.441667,0.045387,0.013499,-0.031676,-0.019507,0.095032,0.001330
