timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
16201461,16.6229,16.5029,92.4415,92.4433,0.0,344.622,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16213457,16.4697,16.5025,92.4708,92.4439,0.0,344.93,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16225455,16.3931,16.5014,92.4708,92.4444,0.0,345.239,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16237457,16.457,16.501,92.4122,92.4438,0.0,345.547,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16249456,16.291,16.4989,92.4415,92.4437,0.0,345.855,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16274285,16.3165,16.4965,92.4122,92.4442,0.0,346.492,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16286260,16.3931,16.4955,92.4708,92.4448,0.0,346.8,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16298288,16.6102,16.4966,92.4415,92.4447,0.0,347.109,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16310261,16.5974,16.4976,92.4122,92.444,0.0,347.416,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16322261,16.674,16.4994,92.3829,92.4428,0.0,347.724,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16334261,16.6485,16.5009,92.4708,92.4434,0.0,348.032,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16346259,16.5208,16.5011,92.4122,92.4428,0.0,348.34,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16358260,16.4825,16.5009,92.4122,92.4422,0.0,348.649,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16370273,16.4825,16.5007,92.4415,92.4421,0.0,348.957,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16382293,16.4953,16.5007,92.3536,92.4404,0.0,349.265,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16394283,16.3421,16.4991,92.4122,92.4398,0.0,349.573,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16406272,16.457,16.4987,92.4708,92.4404,0.0,349.881,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16418288,16.4953,16.4986,92.4122,92.4399,0.0,350.19,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16430271,16.4953,16.4986,92.4415,92.4399,0.0,350.497,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16442260,16.508,16.4987,92.4708,92.4405,0.0,350.805,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16454259,16.6229,16.4999,92.4122,92.4399,0.0,351.113,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16515067,16.508,16.4965,92.4415,92.4401,0.0,352.675,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16527055,16.4442,16.496,92.4708,92.4407,0.0,352.983,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16539063,16.674,16.4978,92.4122,92.4402,0.0,353.291,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16551054,16.6357,16.4992,92.4122,92.4396,0.0,353.599,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16563066,16.6485,16.5007,92.4708,92.4402,0.0,353.907,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16575072,16.6612,16.5023,92.5001,92.4414,0.0,354.216,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16587070,16.457,16.5018,92.4415,92.4414,0.0,354.524,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
16599084,16.6102,16.5029,92.4415,92.4414,0.0,354.832,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
